,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,zipcode,sqft_living15,price
383,4,2,2550,1,0,0,8,1580,970,645244.2264808363,2420,560000
384,5,4,4800,2,0,2,11,3480,1320,859938.5542168674,4050,1350000
385,4,2,2510,2,0,0,8,2510,0,1194873.6382978724,2450,799000
386,3,2,1410,1,0,0,7,1410,0,570073.5201465201,1410,365500
387,3,2,1650,1,0,0,7,1160,490,353619.07472527475,1710,252350
388,4,2,2120,2,0,0,8,2120,0,359496.2604166667,1880,403950
389,4,2,2040,1,0,0,7,1380,660,676419.3921568628,1610,385000
390,4,1,1550,"1,5",0,0,7,1550,0,319581.3940298507,1450,345000
391,3,3,1980,2,0,0,9,1980,0,645628.2261484099,1950,490000
392,3,2,1600,2,0,0,8,1600,0,424815.06315789477,1790,330000
393,4,3,3300,2,0,0,8,3300,0,1356523.9905362776,3180,927000
394,4,2,3840,2,0,1,10,3840,0,1194873.6382978724,3600,1120000
395,2,1,1220,1,0,0,7,1220,0,462488.8692579505,2000,330000
396,5,2,2720,1,0,0,7,1500,1220,645628.2261484099,2110,530000
397,4,2,1940,1,0,0,8,1940,0,859938.5542168674,2000,365000
398,3,2,2160,"1,5",0,0,7,1260,900,418019.36094674555,1060,378750
399,4,2,1530,"1,5",0,0,7,1530,0,353619.07472527475,1390,269900
400,3,4,1710,2,0,0,8,1290,420,634558.1448275862,1630,557000
401,4,2,3730,1,0,0,7,2150,1580,316742.3905579399,1880,360000
402,2,1,940,1,0,0,7,940,0,576834.808318264,1560,352000
403,3,2,1750,2,0,0,8,1750,0,440232.31363636366,2430,437000
404,4,2,1820,2,0,0,7,1820,0,367091.48387096776,1820,322500
405,3,3,1510,2,0,0,9,1330,180,618695.1090909091,1510,650000
406,3,2,1290,3,0,0,8,1290,0,585048.7790697674,1290,450000
407,3,2,1570,1,0,0,7,1570,0,334921.0626780627,1570,278500
408,4,2,1930,2,0,0,8,1930,0,304262.1082089552,2090,364950
409,4,4,2840,1,0,4,10,2840,0,367091.48387096776,3180,840000
410,3,2,1550,2,0,0,7,1550,0,300340.40293040295,1550,268000
411,2,1,833,1,0,0,5,833,0,489382.0170940171,1380,517534
412,3,2,2990,2,0,0,8,2990,0,682885.9898989899,2990,632925
413,3,2,2000,2,0,0,9,2000,0,521740.0146788991,2450,577500
414,4,2,2390,"1,5",0,2,7,2390,0,310612.75572519086,2850,339000
415,3,2,2910,1,0,0,7,1530,1380,645244.2264808363,2520,570000
416,4,2,2085,1,0,0,7,1610,475,586120.875,2690,563500
417,4,2,2200,1,0,0,7,1290,910,387011.5902636917,1910,423000
418,3,2,1860,2,0,0,8,1860,0,424815.06315789477,2320,355000
419,5,4,6070,2,0,0,12,6070,0,586120.875,4680,1550000
420,2,1,950,1,0,0,7,950,0,585048.7790697674,1320,482000
421,3,2,1600,1,0,0,7,1600,0,859938.5542168674,1580,625000
422,3,2,2250,2,0,0,8,2250,0,420895.47536945814,2360,538000
423,3,2,2280,2,0,0,8,2280,0,353619.07472527475,2310,380000
424,2,1,940,1,0,0,7,940,0,634558.1448275862,1300,375000
425,3,2,1530,1,0,0,7,1030,500,367091.48387096776,1850,245000
426,5,2,2190,1,0,0,7,2190,0,464322.38976377953,1620,310000
427,3,2,2350,1,0,0,8,1770,580,1356523.9905362776,3530,1300000
428,4,2,1440,1,0,0,7,1200,240,521740.0146788991,1460,397000
429,3,2,2200,2,0,0,8,2200,0,353619.07472527475,2310,365000
430,4,3,2290,2,0,0,9,2290,0,311580.33638025593,2290,328500
431,4,3,4040,2,0,0,11,4040,0,645244.2264808363,3930,988000
432,4,2,2610,"1,5",0,0,8,1920,690,585048.7790697674,1810,1000000
433,3,2,1490,2,0,0,7,1490,0,304262.1082089552,1490,237000
434,4,2,2450,2,0,0,8,2450,0,490377.1076923077,2300,525000
435,4,2,1710,1,0,0,9,1440,270,859938.5542168674,2140,749000
436,5,2,4870,2,0,0,10,3470,1400,685675.8435374149,3180,722500
437,3,2,3130,2,0,0,10,3130,0,645244.2264808363,2860,843000
438,2,2,1270,3,0,0,8,1270,0,619944.1492281304,1610,438000
439,3,2,2120,1,0,2,8,1540,580,359496.2604166667,2460,578000
440,3,2,1670,1,0,0,7,1670,0,281194.8698060942,2077,227950
441,3,2,2070,2,0,0,7,2070,0,281194.8698060942,1890,196000
442,2,1,1420,1,0,0,8,1070,350,863228.9432314411,2400,641000
443,3,2,1250,1,0,0,6,1250,0,367091.48387096776,1930,350000
444,3,1,940,1,0,0,7,940,0,251296.24,1150,205000
445,3,2,1920,1,0,0,7,1920,0,570073.5201465201,1920,400000
446,3,2,3545,1,0,0,10,2610,935,617053.9660194175,3630,1030000
447,3,2,1260,1,0,0,7,1260,0,521740.0146788991,1510,505000
448,5,2,2340,1,0,0,7,1300,1040,521740.0146788991,1930,475000
449,3,2,2590,1,0,0,8,1440,1150,462488.8692579505,2580,520000
450,3,4,3970,2,0,2,10,3260,710,521740.0146788991,2610,1450000
451,3,2,1220,1,0,0,7,1220,0,490377.1076923077,1630,333500
452,3,1,1400,1,0,0,6,1400,0,367091.48387096776,1230,232000
453,3,3,2360,1,0,0,8,1710,650,859938.5542168674,2120,691100
454,3,2,1870,1,0,0,8,1870,0,1194873.6382978724,1900,811000
455,3,2,2830,2,0,0,9,2830,0,462488.8692579505,2500,551000
456,3,2,2260,2,0,0,8,2260,0,570073.5201465201,2350,496500
457,3,3,1970,2,1,3,9,1770,200,489382.0170940171,2280,705000
458,4,2,3140,1,0,2,9,1770,1370,304262.1082089552,2460,578000
459,3,2,1240,1,0,0,7,1240,0,311580.33638025593,1490,255000
460,4,4,3450,2,0,0,10,3450,0,859938.5542168674,3220,1050000
461,3,2,2570,2,0,0,8,2570,0,311580.33638025593,2400,348000
462,3,2,1510,2,0,0,7,1510,0,300340.40293040295,1570,230000
463,4,2,2390,2,0,0,9,2390,0,286742.81162324647,2480,359500
464,3,1,980,1,0,0,6,980,0,387011.5902636917,1220,330000
465,1,1,430,1,0,0,4,430,0,455617.1129032258,1200,80000
466,3,2,1480,1,0,0,7,1480,0,387011.5902636917,1480,465000
467,4,2,1850,2,0,0,8,1850,0,311580.33638025593,2100,325000
468,3,2,2270,1,0,0,7,1920,350,240328.3717472119,1770,340500
469,3,2,1810,2,0,0,8,1810,0,367091.48387096776,1810,342500
470,2,2,1610,2,0,0,6,1610,0,310612.75572519086,1310,290900
471,3,4,3840,2,0,0,10,3840,0,685675.8435374149,3230,868700
472,4,3,4110,2,0,1,9,3130,980,469928.76772616134,2820,1200000
473,4,3,4190,2,0,0,11,3150,1040,685675.8435374149,4300,1150000
474,4,3,3390,2,0,0,9,3390,0,685675.8435374149,3390,859900
475,4,2,1890,2,0,0,7,1890,0,612642.738317757,1580,520000
476,3,2,1610,2,0,2,9,1080,530,418019.36094674555,1610,460000
477,3,2,1050,1,0,0,7,850,200,619944.1492281304,1770,438924
478,2,1,630,1,0,0,5,630,0,424734.60451977403,1420,315000
479,4,3,2910,1,0,2,8,1780,1130,803990.8194444445,2920,590000
480,4,2,1700,1,0,0,7,850,850,859938.5542168674,1620,378500
481,3,2,1950,2,0,0,9,1950,0,311580.33638025593,2350,328500
482,3,3,2990,2,0,0,8,2990,0,810289.6964285715,2230,849950
483,3,2,1350,1,0,2,7,900,450,551768.5209125475,1730,525000
484,4,3,4860,"2,5",0,0,9,4860,0,685675.8435374149,3850,1390000
485,4,2,2160,1,0,0,8,1460,700,286742.81162324647,2060,295000
486,6,4,4860,2,0,0,11,3860,1000,859938.5542168674,3600,1070000
487,2,2,890,1,0,0,6,890,0,418019.36094674555,1860,207950
488,4,3,2810,2,0,0,9,2810,0,790734.704735376,2820,699900
489,5,2,3400,2,0,1,8,3400,0,617053.9660194175,3080,1280000
490,4,2,1580,1,0,0,7,960,620,645244.2264808363,1560,452000
491,3,2,1680,1,0,1,7,1680,0,304262.1082089552,1680,370000
492,3,2,1300,1,0,0,7,1300,0,311580.33638025593,1300,232000
493,5,2,2820,2,0,0,7,2380,440,521740.0146788991,1910,669950
494,3,2,1510,1,0,0,7,1070,440,521740.0146788991,1660,397500
495,2,2,1230,2,0,0,8,870,360,1096239.0074349442,1240,490000
496,4,2,2110,2,0,0,9,1710,400,618695.1090909091,1440,725000
497,3,3,3080,1,0,2,7,1610,1470,251296.24,2424,299000
498,2,2,1490,"1,5",0,0,7,1190,300,618695.1090909091,1590,625000
499,3,2,2120,2,0,0,7,2120,0,529629.7824675324,2530,437500
500,4,2,3180,2,0,0,9,3180,0,529629.7824675324,3030,650000
501,2,1,1490,1,0,0,7,860,630,576834.808318264,1460,475000
502,3,2,1930,1,0,0,8,1930,0,311580.33638025593,2200,342000
503,4,2,2770,2,0,0,10,2770,0,803990.8194444445,2720,1200000
504,3,2,1670,1,0,0,7,1670,0,304262.1082089552,1930,280000
505,2,2,1330,1,0,0,7,1330,0,289078.3455882353,1450,240000
506,3,1,1210,"1,5",0,0,7,1210,0,579109.8082706766,1640,529000
507,3,1,1190,1,0,0,7,1030,160,551768.5209125475,1690,442000
508,2,1,1540,1,0,0,7,820,720,849714.8097826086,1420,615000
509,4,4,4030,2,0,0,10,4030,0,803990.8194444445,2160,1490000
510,4,2,2430,1,0,0,8,1580,850,645244.2264808363,1980,585000
511,4,2,2600,2,0,0,8,2600,0,493625.3098290598,2830,480000
512,5,4,4410,2,0,0,9,4410,0,677215.034739454,2900,1100000
513,4,1,1330,"1,5",0,0,7,1330,0,387011.5902636917,1220,290000
514,3,2,1900,1,0,0,7,950,950,618695.1090909091,1770,615000
515,2,1,1100,1,0,0,7,1100,0,387011.5902636917,1460,300000
516,3,1,1980,"1,5",0,0,6,1580,400,296187.98046875,1860,308000
517,3,2,2400,2,0,0,9,2400,0,803990.8194444445,2080,750000
518,4,2,4760,"2,5",0,0,9,3390,1370,1096239.0074349442,2950,2250000
519,4,3,3180,2,0,0,10,3180,0,493625.3098290598,2200,890000
520,3,1,1190,1,0,0,6,1190,0,353619.07472527475,1190,288000
521,2,1,630,1,0,0,6,630,0,310612.75572519086,1470,190000
522,5,3,2530,1,0,0,8,1520,1010,387011.5902636917,2290,515000
523,4,2,1690,1,0,0,5,1690,0,304262.1082089552,1690,235000
524,2,1,940,1,0,0,6,940,0,424734.60451977403,940,275000
525,2,2,1240,1,0,0,7,1240,0,1356523.9905362776,1380,727500
526,4,2,3040,2,0,0,7,3040,0,677215.034739454,2740,650000
527,6,5,6050,2,0,3,11,6050,0,586120.875,4210,1600000
528,4,1,1590,"1,5",0,0,6,1590,0,469928.76772616134,1320,365000
529,3,2,2500,1,0,0,9,2500,0,645244.2264808363,2590,662000
530,3,2,1780,1,0,0,7,1320,460,367091.48387096776,1680,270500
531,2,2,1360,2,0,0,7,1360,0,334921.0626780627,1360,200000
532,4,3,4740,2,0,0,10,4740,0,790734.704735376,3340,970000
533,3,2,1010,1,0,0,7,1010,0,302896.7392857143,1400,160000
534,3,1,1040,1,0,0,6,1040,0,423665.99,1580,204000
535,3,2,1610,2,0,0,7,1610,0,353619.07472527475,1780,358000
536,4,2,1570,1,0,0,7,1570,0,490377.1076923077,1870,452000
537,2,2,1510,1,0,0,7,1010,500,585048.7790697674,1920,595000
538,3,2,1360,1,0,0,7,1360,0,311580.33638025593,1360,249000
539,4,2,1970,2,0,0,8,1970,0,304262.1082089552,2230,346900
540,3,2,5403,2,1,4,12,5403,0,464322.38976377953,3980,2130000
541,4,2,1560,2,0,0,7,1560,0,420895.47536945814,1560,280000
542,4,2,2320,1,0,0,8,2270,50,251296.24,2120,318888
543,3,2,2120,1,0,0,8,2120,0,790734.704735376,2480,530000
544,3,2,2120,2,0,0,8,2120,0,300340.40293040295,2120,375000
545,4,2,3350,2,0,0,11,3350,0,645244.2264808363,3920,910000
546,4,2,2380,2,0,0,10,2380,0,859938.5542168674,2560,782000
547,2,2,1070,2,0,0,9,720,350,319581.3940298507,1070,259950
548,4,3,2300,1,0,0,7,1560,740,353619.07472527475,1870,315000
549,2,1,1320,1,0,0,6,1320,0,240328.3717472119,1190,215000
550,3,2,2180,1,0,2,7,1140,1040,1194873.6382978724,2180,705000
551,3,3,4380,2,0,3,10,3580,800,792187.8738170346,3080,1450000
552,3,2,1790,2,0,0,7,1790,0,423736.9058295964,1520,451000
553,2,1,750,1,0,0,6,750,0,304262.1082089552,1340,261000
554,3,2,1300,1,0,0,7,1300,0,462488.8692579505,1570,396000
555,4,2,2990,2,0,3,9,2990,0,493625.3098290598,3715,725000
556,7,4,4640,2,0,1,11,2860,1780,1194873.6382978724,3230,1950000
557,4,1,1400,"1,5",0,0,7,1400,0,289078.3455882353,1310,238000
558,6,2,2750,2,0,0,8,2750,0,645244.2264808363,2040,750000
559,4,2,2050,2,0,0,7,2050,0,311580.33638025593,2050,331500
560,4,3,2230,1,0,0,7,1410,820,529629.7824675324,1960,460000
561,4,2,2340,1,0,0,8,2340,0,334921.0626780627,2340,404950
562,3,2,2870,2,0,0,9,2870,0,585048.7790697674,1630,880000
563,4,2,4120,2,0,0,10,4120,0,685675.8435374149,3180,863000
564,3,2,2080,1,0,0,7,1370,710,810289.6964285715,1870,638700
565,3,2,1840,2,0,0,7,1840,0,677215.034739454,1600,435000
566,3,1,1180,"1,5",0,0,6,1180,0,310612.75572519086,1490,260000
567,5,3,2160,"1,5",0,0,7,1530,630,863228.9432314411,2040,671500
568,3,1,1180,"1,5",0,0,8,1180,0,880077.752293578,1440,610000
569,2,1,1160,1,0,0,6,870,290,455617.1129032258,1870,405000
570,4,2,1830,2,0,0,7,1830,0,367091.48387096776,1830,338900
571,4,4,3200,2,0,0,10,3200,0,790734.704735376,3480,720000
572,5,3,2560,"1,5",0,0,7,1760,800,355678.51612903224,1080,442000
573,5,3,2550,"1,5",0,0,8,2550,0,634558.1448275862,1590,650000
574,3,2,1330,1,0,0,7,1040,290,353619.07472527475,1330,263500
575,2,1,1220,1,0,0,7,1220,0,367091.48387096776,2010,300000
576,3,2,1805,2,0,0,7,1805,0,234284.0351758794,2095,266000
577,4,4,6050,"2,5",0,2,9,4150,1900,682885.9898989899,2700,930000
578,4,2,2320,2,0,0,8,2320,0,462488.8692579505,2450,530000
579,3,1,1384,1,0,0,6,1384,0,286742.81162324647,1000,180000
580,3,2,2720,2,0,0,9,2720,0,529629.7824675324,3180,619000
581,3,2,1820,1,0,0,7,1820,0,294111.27857142856,1380,264000
582,2,2,2130,"1,5",0,4,7,1530,600,618695.1090909091,2130,730000
583,4,2,2060,2,0,0,7,2060,0,521740.0146788991,2060,439000
584,4,2,1420,1,0,0,7,1080,340,300340.40293040295,1500,268500
585,3,2,1510,1,0,0,7,1510,0,440232.31363636366,1470,330000
586,3,2,2160,"1,5",0,0,8,1960,200,634558.1448275862,2160,640000
587,3,2,3180,2,0,0,11,3180,0,685675.8435374149,3030,900000
588,3,2,2110,2,0,0,8,2110,0,367091.48387096776,2470,370000
589,3,2,2060,"1,5",0,0,8,1330,730,594706.5422740525,1910,685000
590,3,2,1830,1,0,0,7,1010,820,677215.034739454,2450,505000
591,3,2,1820,1,0,0,7,1820,0,316742.3905579399,2050,265000
592,3,2,1610,2,0,0,8,1610,0,304262.1082089552,1610,290000
593,4,2,1780,2,0,0,7,1780,0,367091.48387096776,2020,296000
594,4,2,1840,2,0,0,7,1840,0,310612.75572519086,1830,360000
595,3,2,1460,1,0,0,7,990,470,240328.3717472119,1220,240500
596,2,2,1400,2,0,0,8,1400,0,424734.60451977403,1540,372500
597,3,2,3370,2,0,2,9,3370,0,440232.31363636366,3330,595000
598,4,3,3590,2,0,0,9,3590,0,286742.81162324647,2860,515000
599,4,2,3200,2,0,0,9,3200,0,1194873.6382978724,3070,1220000
600,2,2,1670,1,0,0,8,1670,0,677215.034739454,2170,507000
601,4,2,2420,1,0,0,9,2420,0,334921.0626780627,2560,399950
602,3,2,1430,2,0,0,7,1430,0,423665.99,1560,185000
603,3,2,1440,1,0,0,7,1440,0,645244.2264808363,1440,460000
604,3,2,1450,2,0,0,7,1450,0,612642.738317757,1560,435500
605,4,3,3550,1,0,0,8,2100,1450,289078.3455882353,2050,469000
606,2,3,1270,2,0,0,8,1110,160,585048.7790697674,1290,531000
607,2,1,940,1,0,0,7,940,0,676419.3921568628,1150,443500
608,3,2,1670,1,0,0,7,1300,370,311580.33638025593,1660,223000
609,4,4,3100,2,0,0,8,2400,700,462488.8692579505,2200,590000
610,2,2,1100,3,0,0,7,1100,0,585048.7790697674,1200,340000
611,3,2,1870,1,0,0,8,1230,640,792187.8738170346,1780,650000
612,3,2,1930,2,0,0,8,1930,0,612642.738317757,2190,533600
613,3,3,2540,2,0,0,9,2540,0,685675.8435374149,2600,695000
614,3,2,1280,"1,5",0,0,7,1280,0,300340.40293040295,1500,242000
615,3,2,1820,1,0,0,7,1280,540,469928.76772616134,1810,425000
616,3,2,1490,2,0,0,7,1490,0,645244.2264808363,1290,525000
617,3,2,1880,2,0,0,8,1880,0,612642.738317757,2040,485000
618,3,1,1250,1,0,0,7,1250,0,440232.31363636366,1390,175000
619,3,2,1440,1,0,0,8,1440,0,334921.0626780627,1700,210000
620,3,2,1920,2,0,0,7,1920,0,300340.40293040295,1930,260000
621,3,2,2060,1,0,0,7,1330,730,618695.1090909091,1920,577000
622,3,2,1210,1,0,0,7,1210,0,234284.0351758794,1408,200000
623,2,2,1760,1,0,0,7,940,820,576834.808318264,1530,605000
624,3,1,990,1,0,0,6,990,0,387011.5902636917,1440,325000
625,3,1,960,1,0,0,6,820,140,310612.75572519086,1200,289500
626,3,2,1660,3,0,0,9,1660,0,594706.5422740525,1660,559950
627,3,2,1900,1,0,1,8,1330,570,619944.1492281304,2760,1040000
628,3,2,1270,1,0,0,7,990,280,792187.8738170346,1920,543500
629,4,2,3250,2,0,0,9,3250,0,311580.33638025593,3110,480000
630,3,1,960,1,0,0,6,960,0,316742.3905579399,1080,218000
631,2,2,1330,1,0,0,7,960,370,792187.8738170346,1620,565000
632,3,2,2080,1,0,0,7,1600,480,420895.47536945814,1680,426700
633,3,2,2690,1,0,3,8,2130,560,462488.8692579505,2390,650000
634,2,1,890,1,0,0,7,770,120,863228.9432314411,1760,542000
635,3,2,1070,1,0,0,7,1070,0,645244.2264808363,1200,415000
636,3,1,1200,1,0,0,6,1200,0,234284.0351758794,1200,214000
637,3,2,1360,2,0,0,7,1360,0,289078.3455882353,1220,245000
638,3,2,2050,1,0,0,8,2050,0,294111.27857142856,2180,314500
639,3,2,3000,2,0,0,9,2000,1000,618695.1090909091,1820,1120000
640,2,2,1300,1,0,0,7,800,500,551768.5209125475,950,378000
641,4,2,2250,1,0,0,7,1340,910,281194.8698060942,1540,305000
642,5,3,3740,1,0,0,8,1980,1760,462488.8692579505,2620,595000
643,3,2,1660,3,0,1,9,1530,130,618695.1090909091,1510,729500
644,3,2,2360,2,0,0,7,2360,0,529629.7824675324,2360,430000
645,3,2,1760,1,0,0,7,1150,610,367091.48387096776,1760,240000
646,3,2,1680,"1,5",0,0,7,1680,0,551768.5209125475,1680,545000
647,3,2,1320,1,0,0,7,870,450,863228.9432314411,1580,530000
648,1,1,870,1,0,0,6,870,0,302896.7392857143,1250,157000
649,4,1,1260,"1,5",0,0,6,1260,0,359496.2604166667,1170,425000
650,3,1,1000,1,0,0,6,1000,0,464322.38976377953,1300,220000
651,4,2,2020,1,0,0,8,1550,470,682885.9898989899,2520,521000
652,3,1,1920,1,0,2,7,1120,800,418019.36094674555,2000,325000
653,3,2,2150,"1,5",0,0,7,1380,770,424734.60451977403,1940,597500
654,3,2,1470,2,0,0,7,1470,0,529629.7824675324,1490,337000
655,3,2,3180,2,0,2,10,3180,0,645244.2264808363,3000,1000000
656,3,2,3930,1,1,4,8,2330,1600,521740.0146788991,2730,3070000
657,3,1,990,1,0,0,6,990,0,863228.9432314411,1250,495000
658,4,4,2770,2,0,0,8,1970,800,645244.2264808363,2180,748000
659,3,2,1250,1,0,0,7,1250,0,1356523.9905362776,1750,888000
660,3,2,1140,1,0,0,7,1140,0,440232.31363636366,1150,269900
661,4,2,2250,1,0,0,7,1550,700,617053.9660194175,2090,496500
662,3,2,1640,2,0,0,7,1640,0,423736.9058295964,1880,475000
663,3,2,1255,3,0,0,7,1255,0,469928.76772616134,1307,312000
664,3,1,1290,1,0,0,7,1290,0,570073.5201465201,1390,323000
665,3,2,1300,1,0,0,7,1300,0,493625.3098290598,1890,331000
666,3,2,1220,3,0,0,8,1220,0,387011.5902636917,1220,306000
667,4,2,2630,3,0,0,8,2630,0,576834.808318264,1640,655000
668,3,2,1950,1,0,0,8,1950,0,294111.27857142856,1940,290000
669,4,3,3160,2,0,0,9,2360,800,863228.9432314411,2220,1250000
670,3,2,1550,1,0,0,7,860,690,619944.1492281304,1880,460000
671,4,2,1700,1,0,0,7,850,850,619944.1492281304,1380,435000
672,4,3,2510,1,0,0,8,1630,880,859938.5542168674,2390,664000
673,4,2,1800,2,0,3,8,1800,0,899607.6730769231,2180,865000
674,3,2,1800,1,0,0,8,1200,600,353619.07472527475,1800,385000
675,3,2,1870,1,0,0,7,1350,520,521740.0146788991,2230,497000
676,2,1,1010,1,0,0,7,1010,0,440232.31363636366,1150,280000
677,2,2,1120,1,0,0,6,1120,0,310612.75572519086,1690,188000
678,3,1,2090,1,0,2,8,1200,890,551768.5209125475,1850,478500
679,4,4,4370,2,0,0,11,4370,0,529629.7824675324,4190,1150000
680,3,2,1440,1,0,0,7,970,470,286742.81162324647,1440,222000
681,4,3,2580,2,0,0,8,2580,0,677215.034739454,3440,799000
682,4,2,3190,2,0,0,10,3190,0,367091.48387096776,3250,609900
683,4,4,2380,2,0,0,7,1750,630,319581.3940298507,1620,413000
684,4,1,1420,"1,5",0,0,7,1420,0,619944.1492281304,1110,400000
685,5,3,2990,2,0,0,9,2990,0,859938.5542168674,2870,802541
686,3,2,2680,2,0,0,8,2680,0,286742.81162324647,2430,320000
687,4,2,2730,2,0,0,7,2730,0,529629.7824675324,2730,507000
688,3,1,1220,1,0,0,6,1220,0,619944.1492281304,1490,387500
689,3,1,1500,1,0,0,7,1500,0,570073.5201465201,1820,396000
690,3,2,1830,1,0,1,8,1430,400,304262.1082089552,2140,373000
691,5,2,4570,2,0,0,10,4570,0,1194873.6382978724,3180,1480000
692,4,2,2470,2,0,0,8,2470,0,353619.07472527475,2330,359900
693,2,1,800,1,0,0,6,670,130,619944.1492281304,1210,410000
694,4,2,2900,2,0,0,9,2900,0,677215.034739454,2900,690000
695,3,2,1410,1,0,0,7,1410,0,296187.98046875,1670,245000
696,5,2,2830,1,0,1,8,1610,1220,790734.704735376,2670,700000
697,4,2,1680,1,0,0,7,1100,580,302896.7392857143,2400,268000
698,3,2,1760,1,0,0,7,920,840,311580.33638025593,1350,225000
699,4,2,2240,2,0,0,8,2240,0,1356523.9905362776,2300,980000
700,2,1,1380,"1,5",0,2,5,1380,0,319581.3940298507,1500,795000
701,2,1,820,1,0,0,6,820,0,418019.36094674555,1170,195000
702,4,2,2180,1,0,0,6,1730,450,810289.6964285715,2180,480000
703,4,2,1400,1,0,0,7,1100,300,849714.8097826086,1630,485000
704,2,1,880,1,0,0,5,880,0,289078.3455882353,1410,130000
705,2,1,1060,1,0,2,6,1060,0,302896.7392857143,2240,325000
706,3,2,1530,1,0,0,7,1530,0,521740.0146788991,1530,440000
707,4,2,2480,1,0,3,8,1460,1020,423736.9058295964,2910,550000
708,3,2,1490,1,0,0,6,1490,0,493625.3098290598,1350,310000
709,3,2,3660,2,0,2,9,3260,400,316742.3905579399,2700,530000
710,4,2,2340,2,0,0,8,2340,0,300340.40293040295,1970,390000
711,3,2,1450,1,0,0,7,1450,0,281194.8698060942,1210,243000
712,4,2,2210,2,0,0,9,2210,0,685675.8435374149,2440,639000
713,4,1,1130,1,0,0,7,1130,0,294111.27857142856,1540,215000
714,5,2,1550,1,0,0,7,1100,450,490377.1076923077,1420,405000
715,4,2,1710,1,0,0,7,1010,700,251296.24,1770,250000
716,3,2,1010,1,0,0,7,1010,0,423736.9058295964,1300,405500
717,6,2,2660,2,0,0,7,2660,0,469928.76772616134,1120,452000
718,6,2,2660,2,0,0,7,2660,0,469928.76772616134,1120,730000
719,3,2,1300,1,0,0,7,1300,0,423665.99,1430,267000
720,3,2,1670,2,0,0,7,1670,0,367091.48387096776,2390,289950
721,2,1,960,1,0,0,7,960,0,585048.7790697674,1300,565000
722,4,3,4670,2,0,0,12,4670,0,810289.6964285715,4230,1580000
723,3,2,2140,2,0,0,8,1770,370,645244.2264808363,2510,636000
724,5,3,2520,1,0,0,8,1550,970,310612.75572519086,1700,350000
725,3,2,1650,1,0,0,7,1130,520,353619.07472527475,1720,320000
726,2,2,1440,1,0,0,8,1440,0,302896.7392857143,1320,210000
727,2,1,1050,1,0,0,7,1050,0,424734.60451977403,1280,245000
728,3,2,1470,1,0,0,7,1130,340,493625.3098290598,1590,328000
729,4,2,4230,2,0,0,11,4230,0,682885.9898989899,3890,985000
730,3,2,1970,1,0,3,8,1370,600,304262.1082089552,2460,501000
731,3,2,1540,2,0,0,7,1540,0,440232.31363636366,1560,315000
732,3,3,2090,2,0,0,8,2090,0,424815.06315789477,2280,403000
733,3,2,2380,2,0,0,8,2110,270,423736.9058295964,2030,550000
734,4,2,2156,2,0,0,9,2156,0,296187.98046875,1708,347500
735,4,2,2070,2,0,0,8,2070,0,353619.07472527475,2390,365000
736,3,1,1910,1,0,0,8,1270,640,576834.808318264,1500,588000
737,3,2,1920,1,0,0,8,1260,660,859938.5542168674,2360,605000
738,3,3,3400,2,0,0,9,2290,1110,863228.9432314411,3090,1300000
739,3,2,1400,1,0,0,7,1400,0,281194.8698060942,2020,233000
740,4,2,2210,2,0,0,8,2210,0,296187.98046875,2210,360000
741,2,2,1170,1,0,0,6,1020,150,576834.808318264,1170,459000
742,3,2,2100,1,0,0,9,2100,0,682885.9898989899,2290,740000
743,3,1,1160,1,0,0,7,1160,0,682885.9898989899,1160,305000
744,3,1,1500,1,0,0,6,900,600,576834.808318264,950,395000
745,4,2,2940,2,0,0,8,2940,0,490377.1076923077,2510,560000
746,4,2,2010,1,0,1,7,1300,710,618695.1090909091,2180,650000
747,3,2,2170,2,0,0,7,2170,0,462488.8692579505,2010,449950
748,3,2,1430,1,0,3,7,1250,180,576834.808318264,2210,517500
749,4,2,1510,1,0,0,7,1070,440,521740.0146788991,1450,435000
750,3,1,1150,1,0,0,6,800,350,423736.9058295964,1150,329999
751,3,2,2150,1,0,4,8,1140,1010,618695.1090909091,2510,950000
752,3,1,1370,1,0,0,7,1230,140,355678.51612903224,1370,447000
753,2,2,2380,1,0,0,8,2380,0,677215.034739454,1870,699800
754,3,2,1370,1,0,0,7,770,600,1096239.0074349442,1390,850000
755,3,2,1600,1,0,0,7,1070,530,286742.81162324647,2140,316500
756,5,4,3750,1,0,2,9,2030,1720,859938.5542168674,3270,942500
757,2,2,3950,2,0,4,10,2910,1040,618695.1090909091,3220,1310000
758,4,2,2400,1,0,0,9,2400,0,810289.6964285715,2580,856600
